"","haulid","region","year","yearsurv","month","stratum","lat","lon","depth","bottemp","surftemp_orig","adjSST","surftemp","sppocean","Freq","wtcpue"
"1172409","199105-031-1610","NEFSC_NEUSFall",1991,1991,9,"1610",35.816667,-75.116667,34,25.9,24,25.0730748572505,24,"stenotomus chrysops_Atl",6935,5
"1172496","199105-042-7520","NEFSC_NEUSFall",1991,1991,9,"7520",34.9,-75.816667,26,28.2,28.2,25.7235050060056,28.2,"paralichthys dentatus_Atl",12598,0.2
"1172501","199105-043-7520","NEFSC_NEUSFall",1991,1991,9,"7520",35.083333,-75.7,24,27.5,27.5,25.0730748572505,27.5,"stenotomus chrysops_Atl",6935,1.8
"1172506","199105-043-7520","NEFSC_NEUSFall",1991,1991,9,"7520",35.083333,-75.7,24,27.5,27.5,25.0730748572505,27.5,"centropristis striata_Atl",5405,2.2
"1172526","199105-044-7510","NEFSC_NEUSFall",1991,1991,9,"7510",35.15,-75.666667,18,26.1,26.4,25.0730748572505,26.4,"stenotomus chrysops_Atl",6935,0.2
"1172550","199105-046-3430","NEFSC_NEUSFall",1991,1991,9,"3430",35.216667,-75.383333,21,26.2,24.9,25.0730748572505,24.9,"stenotomus chrysops_Atl",6935,0.1
"1172563","199105-047-3420","NEFSC_NEUSFall",1991,1991,9,"3420",35.283333,-75.5,10,24.9,24.8,25.0730748572505,24.8,"stenotomus chrysops_Atl",6935,2.6
"1172590","199105-048-3440","NEFSC_NEUSFall",1991,1991,9,"3440",35.633333,-75.333333,28,25.9,24.2,25.0730748572505,24.2,"paralichthys dentatus_Atl",12598,0.2
"1172603","199105-048-3440","NEFSC_NEUSFall",1991,1991,9,"3440",35.633333,-75.333333,28,25.9,24.2,25.0730748572505,24.2,"stenotomus chrysops_Atl",6935,6.7
"1172613","199105-049-3440","NEFSC_NEUSFall",1991,1991,9,"3440",35.683333,-75.383333,26,23,24.6,25.0730748572505,24.6,"centropristis striata_Atl",5405,0.2
"1172614","199105-049-3440","NEFSC_NEUSFall",1991,1991,9,"3440",35.683333,-75.383333,26,23,24.6,25.0730748572505,24.6,"paralichthys dentatus_Atl",12598,0.6
"1172616","199105-049-3440","NEFSC_NEUSFall",1991,1991,9,"3440",35.683333,-75.383333,26,23,24.6,25.0730748572505,24.6,"stenotomus chrysops_Atl",6935,15
"1172642","199105-050-3430","NEFSC_NEUSFall",1991,1991,9,"3430",35.7,-75.45,19,24.2,24.7,25.0730748572505,24.7,"stenotomus chrysops_Atl",6935,57.5
"1172657","199105-051-3400","NEFSC_NEUSFall",1991,1991,9,"3400",35.866667,-75.533333,14,23.5,24.8,25.0730748572505,24.8,"paralichthys dentatus_Atl",12598,0.3
"1172660","199105-051-3400","NEFSC_NEUSFall",1991,1991,9,"3400",35.866667,-75.533333,14,23.5,24.8,25.0730748572505,24.8,"stenotomus chrysops_Atl",6935,0.4
"1172667","199105-052-3410","NEFSC_NEUSFall",1991,1991,9,"3410",36.116667,-75.5,25,23.6,24.6,23.8734308186148,24.6,"stenotomus chrysops_Atl",6935,24.8
"1172668","199105-052-3410","NEFSC_NEUSFall",1991,1991,9,"3410",36.116667,-75.5,25,23.6,24.6,23.8734308186148,24.6,"paralichthys dentatus_Atl",12598,0.3
"1172722","199105-055-3400","NEFSC_NEUSFall",1991,1991,9,"3400",36.35,-75.766667,17,23.5,25.1,23.8734308186148,25.1,"stenotomus chrysops_Atl",6935,2.6
"1172723","199105-055-3400","NEFSC_NEUSFall",1991,1991,9,"3400",36.35,-75.766667,17,23.5,25.1,23.8734308186148,25.1,"paralichthys dentatus_Atl",12598,1.1
"1172729","199105-056-1610","NEFSC_NEUSFall",1991,1991,9,"1610",36.433333,-75.533333,26,20.4,24.3,23.8734308186148,24.3,"centropristis striata_Atl",5405,1.2
"1172738","199105-056-1610","NEFSC_NEUSFall",1991,1991,9,"1610",36.433333,-75.533333,26,20.4,24.3,23.8734308186148,24.3,"paralichthys dentatus_Atl",12598,1
"1172742","199105-056-1610","NEFSC_NEUSFall",1991,1991,9,"1610",36.433333,-75.533333,26,20.4,24.3,23.8734308186148,24.3,"stenotomus chrysops_Atl",6935,1
"1172748","199105-057-1650","NEFSC_NEUSFall",1991,1991,9,"1650",36.716667,-75.433333,25,23,23.9,23.8734308186148,23.9,"centropristis striata_Atl",5405,0.8
"1172753","199105-057-1650","NEFSC_NEUSFall",1991,1991,9,"1650",36.716667,-75.433333,25,23,23.9,23.8734308186148,23.9,"paralichthys dentatus_Atl",12598,1.5
"1172767","199105-058-3370","NEFSC_NEUSFall",1991,1991,9,"3370",36.783333,-75.9,14,24.4,24.7,23.8734308186148,24.7,"stenotomus chrysops_Atl",6935,6.2
"1172783","199105-059-3370","NEFSC_NEUSFall",1991,1991,9,"3370",36.866667,-75.833333,15,23.6,24.6,23.8734308186148,24.6,"paralichthys dentatus_Atl",12598,0.6
"1172786","199105-059-3370","NEFSC_NEUSFall",1991,1991,9,"3370",36.866667,-75.833333,15,23.6,24.6,23.8734308186148,24.6,"centropristis striata_Atl",5405,0.4
"1172797","199105-059-3370","NEFSC_NEUSFall",1991,1991,9,"3370",36.866667,-75.833333,15,23.6,24.6,23.8734308186148,24.6,"stenotomus chrysops_Atl",6935,24.9
"1172806","199105-060-3380","NEFSC_NEUSFall",1991,1991,9,"3380",36.866667,-75.733333,21,23.6,24.6,23.8734308186148,24.6,"stenotomus chrysops_Atl",6935,105
"1172811","199105-060-3380","NEFSC_NEUSFall",1991,1991,9,"3380",36.866667,-75.733333,21,23.6,24.6,23.8734308186148,24.6,"centropristis striata_Atl",5405,1.3
"1172816","199105-061-1650","NEFSC_NEUSFall",1991,1991,9,"1650",37.016667,-75.4,27,17.7,24.1,22.5580855242705,24.1,"centropristis striata_Atl",5405,0.5
"1172817","199105-062-1650","NEFSC_NEUSFall",1991,1991,9,"1650",37.45,-75.233333,32,19.6,23.9,22.5580855242705,23.9,"paralichthys dentatus_Atl",12598,1
"1172820","199105-062-1650","NEFSC_NEUSFall",1991,1991,9,"1650",37.45,-75.233333,32,19.6,23.9,22.5580855242705,23.9,"centropristis striata_Atl",5405,0.4
"1172823","199105-062-1650","NEFSC_NEUSFall",1991,1991,9,"1650",37.45,-75.233333,32,19.6,23.9,22.5580855242705,23.9,"stenotomus chrysops_Atl",6935,4
"1172832","199105-063-3320","NEFSC_NEUSFall",1991,1991,9,"3320",37.65,-75.366667,17,23.4,23.8,22.5580855242705,23.8,"stenotomus chrysops_Atl",6935,92.3
"1172844","199105-064-3310","NEFSC_NEUSFall",1991,1991,9,"3310",37.6,-75.516667,13,24,24.2,22.5580855242705,24.2,"stenotomus chrysops_Atl",6935,227.5
"1172854","199105-064-3310","NEFSC_NEUSFall",1991,1991,9,"3310",37.6,-75.516667,13,24,24.2,22.5580855242705,24.2,"paralichthys dentatus_Atl",12598,0.8
"1172858","199105-065-3350","NEFSC_NEUSFall",1991,1991,9,"3350",37.466667,-75.416667,21,21.4,24.5,22.5580855242705,24.5,"centropristis striata_Atl",5405,35.6
"1172859","199105-065-3350","NEFSC_NEUSFall",1991,1991,9,"3350",37.466667,-75.416667,21,21.4,24.5,22.5580855242705,24.5,"paralichthys dentatus_Atl",12598,0.7
"1172868","199105-065-3350","NEFSC_NEUSFall",1991,1991,9,"3350",37.466667,-75.416667,21,21.4,24.5,22.5580855242705,24.5,"stenotomus chrysops_Atl",6935,319.6
"1172879","199105-066-3340","NEFSC_NEUSFall",1991,1991,9,"3340",37.433333,-75.533333,20,22.9,24.4,22.5580855242705,24.4,"centropristis striata_Atl",5405,1.8
"1172885","199105-066-3340","NEFSC_NEUSFall",1991,1991,9,"3340",37.433333,-75.533333,20,22.9,24.4,22.5580855242705,24.4,"paralichthys dentatus_Atl",12598,2.2
"1172893","199105-066-3340","NEFSC_NEUSFall",1991,1991,9,"3340",37.433333,-75.533333,20,22.9,24.4,22.5580855242705,24.4,"stenotomus chrysops_Atl",6935,140.2
"1172903","199105-067-3340","NEFSC_NEUSFall",1991,1991,9,"3340",37.316667,-75.65,13,24.1,24.7,22.5580855242705,24.7,"centropristis striata_Atl",5405,0.5
"1172909","199105-067-3340","NEFSC_NEUSFall",1991,1991,9,"3340",37.316667,-75.65,13,24.1,24.7,22.5580855242705,24.7,"stenotomus chrysops_Atl",6935,204.5
"1172913","199105-067-3340","NEFSC_NEUSFall",1991,1991,9,"3340",37.316667,-75.65,13,24.1,24.7,22.5580855242705,24.7,"paralichthys dentatus_Atl",12598,0.8
"1172922","199105-068-3350","NEFSC_NEUSFall",1991,1991,9,"3350",37.233333,-75.533333,19,22.1,24.3,22.5580855242705,24.3,"stenotomus chrysops_Atl",6935,57.1
"1172925","199105-068-3350","NEFSC_NEUSFall",1991,1991,9,"3350",37.233333,-75.533333,19,22.1,24.3,22.5580855242705,24.3,"centropristis striata_Atl",5405,1.7
"1172931","199105-068-3350","NEFSC_NEUSFall",1991,1991,9,"3350",37.233333,-75.533333,19,22.1,24.3,22.5580855242705,24.3,"paralichthys dentatus_Atl",12598,0.4
"1172950","199105-069-3380","NEFSC_NEUSFall",1991,1991,9,"3380",37.066667,-75.683333,19,23.7,24.9,22.5580855242705,24.9,"stenotomus chrysops_Atl",6935,14
"1172957","199105-069-3380","NEFSC_NEUSFall",1991,1991,9,"3380",37.066667,-75.683333,19,23.7,24.9,22.5580855242705,24.9,"paralichthys dentatus_Atl",12598,0.6
"1172960","199105-069-3380","NEFSC_NEUSFall",1991,1991,9,"3380",37.066667,-75.683333,19,23.7,24.9,22.5580855242705,24.9,"centropristis striata_Atl",5405,0
"1172965","199105-070-3360","NEFSC_NEUSFall",1991,1991,9,"3360",37.016667,-75.866667,10,24,25.6,22.5580855242705,25.6,"stenotomus chrysops_Atl",6935,181.1
"1172974","199105-070-3360","NEFSC_NEUSFall",1991,1991,9,"3360",37.016667,-75.866667,10,24,25.6,22.5580855242705,25.6,"paralichthys dentatus_Atl",12598,0.5
"1172978","199105-071-3360","NEFSC_NEUSFall",1991,1991,9,"3360",37.15,-75.75,10,24.2,25.1,22.5580855242705,25.1,"stenotomus chrysops_Atl",6935,299.9
"1172991","199105-071-3360","NEFSC_NEUSFall",1991,1991,9,"3360",37.15,-75.75,10,24.2,25.1,22.5580855242705,25.1,"paralichthys dentatus_Atl",12598,1.3
"1172998","199105-072-3330","NEFSC_NEUSFall",1991,1991,9,"3330",37.483333,-75.6,10,24.3,25.5,22.5580855242705,25.5,"stenotomus chrysops_Atl",6935,72.5
"1173011","199105-072-3330","NEFSC_NEUSFall",1991,1991,9,"3330",37.483333,-75.6,10,24.3,25.5,22.5580855242705,25.5,"paralichthys dentatus_Atl",12598,4.5
"1173026","199105-073-3300","NEFSC_NEUSFall",1991,1991,9,"3300",37.733333,-75.516667,11,23.6,24.6,22.5580855242705,24.6,"stenotomus chrysops_Atl",6935,2.4
"1173032","199105-073-3300","NEFSC_NEUSFall",1991,1991,9,"3300",37.733333,-75.516667,11,23.6,24.6,22.5580855242705,24.6,"paralichthys dentatus_Atl",12598,6.8
"1173042","199105-074-3310","NEFSC_NEUSFall",1991,1991,9,"3310",37.816667,-75.266667,17,22,24.2,22.5580855242705,24.2,"stenotomus chrysops_Atl",6935,16
"1173058","199105-074-3310","NEFSC_NEUSFall",1991,1991,9,"3310",37.816667,-75.266667,17,22,24.2,22.5580855242705,24.2,"paralichthys dentatus_Atl",12598,4.2
"1173062","199105-075-3320","NEFSC_NEUSFall",1991,1991,9,"3320",37.866667,-75.083333,23,19.6,23.7,22.5580855242705,23.7,"centropristis striata_Atl",5405,0.3
"1173067","199105-075-3320","NEFSC_NEUSFall",1991,1991,9,"3320",37.866667,-75.083333,23,19.6,23.7,22.5580855242705,23.7,"stenotomus chrysops_Atl",6935,0.9
"1173070","199105-075-3320","NEFSC_NEUSFall",1991,1991,9,"3320",37.866667,-75.083333,23,19.6,23.7,22.5580855242705,23.7,"paralichthys dentatus_Atl",12598,3.7
"1173076","199105-076-3280","NEFSC_NEUSFall",1991,1991,9,"3280",38.033333,-75.1,12,21.7,23.9,21.3078745316453,23.9,"stenotomus chrysops_Atl",6935,40.7
"1173078","199105-076-3280","NEFSC_NEUSFall",1991,1991,9,"3280",38.033333,-75.1,12,21.7,23.9,21.3078745316453,23.9,"paralichthys dentatus_Atl",12598,1.2
"1173081","199105-076-3280","NEFSC_NEUSFall",1991,1991,9,"3280",38.033333,-75.1,12,21.7,23.9,21.3078745316453,23.9,"centropristis striata_Atl",5405,0
"1173098","199105-077-3280","NEFSC_NEUSFall",1991,1991,9,"3280",38.116667,-75.15,14,24.2,24.2,21.3078745316453,24.2,"paralichthys dentatus_Atl",12598,2.5
"1173104","199105-077-3280","NEFSC_NEUSFall",1991,1991,9,"3280",38.116667,-75.15,14,24.2,24.2,21.3078745316453,24.2,"stenotomus chrysops_Atl",6935,0.7
"1173118","199105-078-3290","NEFSC_NEUSFall",1991,1991,9,"3290",38.2,-74.9,23,18.1,23.4,21.8849019983668,23.4,"paralichthys dentatus_Atl",12598,3.5
"1173129","199105-079-1690","NEFSC_NEUSFall",1991,1991,9,"1690",38.283333,-74.783333,21,14.6,23.5,21.8849019983668,23.5,"centropristis striata_Atl",5405,0.3
"1173130","199105-079-1690","NEFSC_NEUSFall",1991,1991,9,"1690",38.283333,-74.783333,21,14.6,23.5,21.8849019983668,23.5,"stenotomus chrysops_Atl",6935,12.7
"1173133","199105-079-1690","NEFSC_NEUSFall",1991,1991,9,"1690",38.283333,-74.783333,21,14.6,23.5,21.8849019983668,23.5,"paralichthys dentatus_Atl",12598,1.2
"1173149","199105-080-3270","NEFSC_NEUSFall",1991,1991,9,"3270",38.383333,-75.033333,15,23.1,23.5,21.3078745316453,23.5,"paralichthys dentatus_Atl",12598,1.4
"1173161","199105-081-3290","NEFSC_NEUSFall",1991,1991,9,"3290",38.433333,-74.866667,18,23.1,23.4,21.8849019983668,23.4,"stenotomus chrysops_Atl",6935,24.5
"1173165","199105-081-3290","NEFSC_NEUSFall",1991,1991,9,"3290",38.433333,-74.866667,18,23.1,23.4,21.8849019983668,23.4,"paralichthys dentatus_Atl",12598,1.3
"1173170","199105-082-3260","NEFSC_NEUSFall",1991,1991,9,"3260",38.6,-74.9,21,13.6,24,21.8849019983668,24,"stenotomus chrysops_Atl",6935,131.2
"1173177","199105-082-3260","NEFSC_NEUSFall",1991,1991,9,"3260",38.6,-74.9,21,13.6,24,21.8849019983668,24,"centropristis striata_Atl",5405,0.1
"1173181","199105-082-3260","NEFSC_NEUSFall",1991,1991,9,"3260",38.6,-74.9,21,13.6,24,21.8849019983668,24,"paralichthys dentatus_Atl",12598,0.8
"1173190","199105-083-3250","NEFSC_NEUSFall",1991,1991,9,"3250",38.65,-74.983333,16,16.9,23.7,21.8849019983668,23.7,"centropristis striata_Atl",5405,0.2
"1173191","199105-083-3250","NEFSC_NEUSFall",1991,1991,9,"3250",38.65,-74.983333,16,16.9,23.7,21.8849019983668,23.7,"stenotomus chrysops_Atl",6935,158.8
"1173219","199105-084-3250","NEFSC_NEUSFall",1991,1991,9,"3250",38.616667,-75.033333,13,21.9,23.2,21.3078745316453,23.2,"paralichthys dentatus_Atl",12598,1
"1173221","199105-084-3250","NEFSC_NEUSFall",1991,1991,9,"3250",38.616667,-75.033333,13,21.9,23.2,21.3078745316453,23.2,"stenotomus chrysops_Atl",6935,4.4
"1173227","199105-085-3240","NEFSC_NEUSFall",1991,1991,9,"3240",38.7,-75.05,13,21.3,22.9,21.3078745316453,22.9,"stenotomus chrysops_Atl",6935,2.6
"1173240","199105-085-3240","NEFSC_NEUSFall",1991,1991,9,"3240",38.7,-75.05,13,21.3,22.9,21.3078745316453,22.9,"centropristis striata_Atl",5405,0.1
"1173245","199105-085-3240","NEFSC_NEUSFall",1991,1991,9,"3240",38.7,-75.05,13,21.3,22.9,21.3078745316453,22.9,"paralichthys dentatus_Atl",12598,1.3
"1173253","199105-086-3240","NEFSC_NEUSFall",1991,1991,9,"3240",38.833333,-74.916667,12,20.7,20.8,21.8849019983668,20.8,"centropristis striata_Atl",5405,0.1
"1173254","199105-086-3240","NEFSC_NEUSFall",1991,1991,9,"3240",38.833333,-74.916667,12,20.7,20.8,21.8849019983668,20.8,"stenotomus chrysops_Atl",6935,82.8
"1173259","199105-086-3240","NEFSC_NEUSFall",1991,1991,9,"3240",38.833333,-74.916667,12,20.7,20.8,21.8849019983668,20.8,"paralichthys dentatus_Atl",12598,0.1
"1173265","199105-087-3210","NEFSC_NEUSFall",1991,1991,9,"3210",38.966667,-74.8,13,22.3,22.3,21.8849019983668,22.3,"paralichthys dentatus_Atl",12598,0.1
"1173266","199105-087-3210","NEFSC_NEUSFall",1991,1991,9,"3210",38.966667,-74.8,13,22.3,22.3,21.8849019983668,22.3,"stenotomus chrysops_Atl",6935,0.3
"1173289","199105-088-3220","NEFSC_NEUSFall",1991,1991,9,"3220",38.966667,-74.733333,15,22.1,22.1,21.8849019983668,22.1,"stenotomus chrysops_Atl",6935,6.6
"1173302","199105-089-3220","NEFSC_NEUSFall",1991,1991,9,"3220",38.916667,-74.65,14,21.6,21.6,21.8849019983668,21.6,"stenotomus chrysops_Atl",6935,131.1
"1173305","199105-089-3220","NEFSC_NEUSFall",1991,1991,9,"3220",38.916667,-74.65,14,21.6,21.6,21.8849019983668,21.6,"paralichthys dentatus_Atl",12598,1.3
"1173308","199105-089-3220","NEFSC_NEUSFall",1991,1991,9,"3220",38.916667,-74.65,14,21.6,21.6,21.8849019983668,21.6,"centropristis striata_Atl",5405,0.7
"1173310","199105-090-3260","NEFSC_NEUSFall",1991,1991,9,"3260",38.783333,-74.7,24,17,23,21.8849019983668,23,"centropristis striata_Atl",5405,1.1
"1173311","199105-090-3260","NEFSC_NEUSFall",1991,1991,9,"3260",38.783333,-74.7,24,17,23,21.8849019983668,23,"stenotomus chrysops_Atl",6935,14.5
"1173347","199105-095-3230","NEFSC_NEUSFall",1991,1991,9,"3230",39.1,-74.466667,20,19.5,22,20.873187959179,22,"paralichthys dentatus_Atl",12598,0.5
"1173356","199105-097-3200","NEFSC_NEUSFall",1991,1991,9,"3200",39.25,-74.266667,19,18,22.7,20.873187959179,22.7,"paralichthys dentatus_Atl",12598,0.5
"1173372","199105-098-3180","NEFSC_NEUSFall",1991,1991,9,"3180",39.333333,-74.4,13,21.1,21.4,20.873187959179,21.4,"paralichthys dentatus_Atl",12598,1.6
"1173379","199105-099-3190","NEFSC_NEUSFall",1991,1991,9,"3190",39.366667,-74.3,16,19.8,20.1,20.873187959179,20.1,"stenotomus chrysops_Atl",6935,0.4
"1173380","199105-099-3190","NEFSC_NEUSFall",1991,1991,9,"3190",39.366667,-74.3,16,19.8,20.1,20.873187959179,20.1,"centropristis striata_Atl",5405,1.2
"1173385","199105-099-3190","NEFSC_NEUSFall",1991,1991,9,"3190",39.366667,-74.3,16,19.8,20.1,20.873187959179,20.1,"paralichthys dentatus_Atl",12598,4.6
"1173394","199105-100-3190","NEFSC_NEUSFall",1991,1991,9,"3190",39.383333,-74.216667,18,19.9,20.7,20.873187959179,20.7,"centropristis striata_Atl",5405,0.3
"1173399","199105-100-3190","NEFSC_NEUSFall",1991,1991,9,"3190",39.383333,-74.216667,18,19.9,20.7,20.873187959179,20.7,"paralichthys dentatus_Atl",12598,2.4
"1173551","199105-118-1730","NEFSC_NEUSFall",1991,1991,9,"1730",39.783333,-73.783333,27,14.7,21.2,20.8017967415661,21.2,"paralichthys dentatus_Atl",12598,0.3
"1173561","199105-119-3170","NEFSC_NEUSFall",1991,1991,9,"3170",39.7,-73.95,23,19.3,20.5,20.8017967415661,20.5,"paralichthys dentatus_Atl",12598,0.4
"1173575","199105-120-3160","NEFSC_NEUSFall",1991,1991,9,"3160",39.75,-74.016667,19,20.1,20,20.873187959179,20,"stenotomus chrysops_Atl",6935,4.8
"1173576","199105-120-3160","NEFSC_NEUSFall",1991,1991,9,"3160",39.75,-74.016667,19,20.1,20,20.873187959179,20,"paralichthys dentatus_Atl",12598,1.8
"1173579","199105-121-3160","NEFSC_NEUSFall",1991,1991,9,"3160",39.833333,-74.016667,18,20.6,20.5,20.873187959179,20.5,"stenotomus chrysops_Atl",6935,0.2
"1173581","199105-121-3160","NEFSC_NEUSFall",1991,1991,9,"3160",39.833333,-74.016667,18,20.6,20.5,20.873187959179,20.5,"paralichthys dentatus_Atl",12598,3.1
"1173588","199105-122-3170","NEFSC_NEUSFall",1991,1991,9,"3170",39.916667,-74.016667,19,20.6,20.6,20.873187959179,20.6,"stenotomus chrysops_Atl",6935,0.5
"1173593","199105-122-3170","NEFSC_NEUSFall",1991,1991,9,"3170",39.916667,-74.016667,19,20.6,20.6,20.873187959179,20.6,"paralichthys dentatus_Atl",12598,10
"1173599","199105-123-1010","NEFSC_NEUSFall",1991,1991,9,"1010",40.1,-73.783333,30,13.2,20.8,19.5628695737396,20.8,"paralichthys dentatus_Atl",12598,0.5
"1173611","199105-124-3150","NEFSC_NEUSFall",1991,1991,9,"3150",40.15,-74.016667,16,20,20,19.5628695737396,20,"stenotomus chrysops_Atl",6935,8.3
"1173626","199105-124-3150","NEFSC_NEUSFall",1991,1991,9,"3150",40.15,-74.016667,16,20,20,19.5628695737396,20,"paralichthys dentatus_Atl",12598,20
"1173628","199105-125-3120","NEFSC_NEUSFall",1991,1991,9,"3120",40.283333,-73.966667,15,19.7,19.6,19.5628695737396,19.6,"centropristis striata_Atl",5405,0.3
"1173635","199105-125-3120","NEFSC_NEUSFall",1991,1991,9,"3120",40.283333,-73.966667,15,19.7,19.6,19.5628695737396,19.6,"paralichthys dentatus_Atl",12598,15.2
"1173639","199105-125-3120","NEFSC_NEUSFall",1991,1991,9,"3120",40.283333,-73.966667,15,19.7,19.6,19.5628695737396,19.6,"stenotomus chrysops_Atl",6935,39.3
"1173646","199105-126-3130","NEFSC_NEUSFall",1991,1991,9,"3130",40.316667,-73.916667,19,15.3,19.4,19.5628695737396,19.4,"stenotomus chrysops_Atl",6935,0.5
"1173661","199105-128-3140","NEFSC_NEUSFall",1991,1991,9,"3140",40.3,-73.716667,27,15.7,20.8,19.5628695737396,20.8,"stenotomus chrysops_Atl",6935,0.3
"1173664","199105-129-3110","NEFSC_NEUSFall",1991,1991,9,"3110",40.333333,-73.65,24,18.5,20.9,19.5628695737396,20.9,"stenotomus chrysops_Atl",6935,0
"1173669","199105-130-3110","NEFSC_NEUSFall",1991,1991,9,"3110",40.4,-73.6,22,20.8,20.9,19.5628695737396,20.9,"stenotomus chrysops_Atl",6935,0
"1173678","199105-132-3100","NEFSC_NEUSFall",1991,1991,9,"3100",40.533333,-73.616667,16,17.6,20.3,19.5628695737396,20.3,"paralichthys dentatus_Atl",12598,6.3
"1173681","199105-132-3100","NEFSC_NEUSFall",1991,1991,9,"3100",40.533333,-73.616667,16,17.6,20.3,19.5628695737396,20.3,"stenotomus chrysops_Atl",6935,0.5
"1173691","199105-133-3090","NEFSC_NEUSFall",1991,1991,9,"3090",40.583333,-73.5,11,18.2,19.5,19.5628695737396,19.5,"stenotomus chrysops_Atl",6935,0.2
"1173701","199105-133-3090","NEFSC_NEUSFall",1991,1991,9,"3090",40.583333,-73.5,11,18.2,19.5,19.5628695737396,19.5,"paralichthys dentatus_Atl",12598,3.2
"1173704","199105-134-3100","NEFSC_NEUSFall",1991,1991,9,"3100",40.6,-73.283333,18,18.1,19.7,19.5628695737396,19.7,"stenotomus chrysops_Atl",6935,0.2
"1173707","199105-134-3100","NEFSC_NEUSFall",1991,1991,9,"3100",40.6,-73.283333,18,18.1,19.7,19.5628695737396,19.7,"paralichthys dentatus_Atl",12598,6.4
"1173715","199105-135-1010","NEFSC_NEUSFall",1991,1991,9,"1010",40.483333,-73.25,29,15.7,20.5,19.5628695737396,20.5,"stenotomus chrysops_Atl",6935,0.6
"1173720","199105-135-1010","NEFSC_NEUSFall",1991,1991,9,"1010",40.483333,-73.25,29,15.7,20.5,19.5628695737396,20.5,"paralichthys dentatus_Atl",12598,1.7
"1173736","199105-136-1010","NEFSC_NEUSFall",1991,1991,9,"1010",40.333333,-73.233333,35,12.3,20.7,19.5628695737396,20.7,"stenotomus chrysops_Atl",6935,0.4
"1173739","199105-137-3080","NEFSC_NEUSFall",1991,1991,9,"3080",40.583333,-73.05,23,16.2,20.6,19.5628695737396,20.6,"paralichthys dentatus_Atl",12598,2.5
"1173741","199105-137-3080","NEFSC_NEUSFall",1991,1991,9,"3080",40.583333,-73.05,23,16.2,20.6,19.5628695737396,20.6,"stenotomus chrysops_Atl",6935,1
"1173744","199105-138-3070","NEFSC_NEUSFall",1991,1991,9,"3070",40.65,-72.983333,17,18.1,19.4,19.4397742589237,19.4,"stenotomus chrysops_Atl",6935,0.9
"1173754","199105-138-3070","NEFSC_NEUSFall",1991,1991,9,"3070",40.65,-72.983333,17,18.1,19.4,19.4397742589237,19.4,"paralichthys dentatus_Atl",12598,1
"1173763","199105-139-3060","NEFSC_NEUSFall",1991,1991,9,"3060",40.683333,-72.95,12,18.9,19.2,19.4397742589237,19.2,"paralichthys dentatus_Atl",12598,1.5
"1173767","199105-139-3060","NEFSC_NEUSFall",1991,1991,9,"3060",40.683333,-72.95,12,18.9,19.2,19.4397742589237,19.2,"stenotomus chrysops_Atl",6935,0.4
"1173781","199105-140-3070","NEFSC_NEUSFall",1991,1991,9,"3070",40.716667,-72.833333,18,18.6,19.1,19.4397742589237,19.1,"paralichthys dentatus_Atl",12598,4.7
"1173786","199105-140-3070","NEFSC_NEUSFall",1991,1991,9,"3070",40.716667,-72.833333,18,18.6,19.1,19.4397742589237,19.1,"stenotomus chrysops_Atl",6935,0.2
"1173788","199105-141-3080","NEFSC_NEUSFall",1991,1991,9,"3080",40.75,-72.65,26,18.6,19.2,19.4397742589237,19.2,"paralichthys dentatus_Atl",12598,2
"1173789","199105-141-3080","NEFSC_NEUSFall",1991,1991,9,"3080",40.75,-72.65,26,18.6,19.2,19.4397742589237,19.2,"stenotomus chrysops_Atl",6935,0.1
"1173805","199105-144-1050","NEFSC_NEUSFall",1991,1991,9,"1050",40.666667,-72.383333,42,12.3,19.4,19.4397742589237,19.4,"stenotomus chrysops_Atl",6935,0.3
"1173817","199105-145-1050","NEFSC_NEUSFall",1991,1991,9,"1050",40.65,-72.283333,48,11.2,19.2,19.4397742589237,19.2,"stenotomus chrysops_Atl",6935,0.1
"1173862","199105-149-1050","NEFSC_NEUSFall",1991,1991,9,"1050",40.866667,-71.966667,36,12.9,18.7,19.5620846120145,18.7,"stenotomus chrysops_Atl",6935,0.2
"1173869","199105-150-3050","NEFSC_NEUSFall",1991,1991,9,"3050",40.9,-72.083333,30,15.2,18.5,19.4397742589237,18.5,"stenotomus chrysops_Atl",6935,0.2
"1173871","199105-150-3050","NEFSC_NEUSFall",1991,1991,9,"3050",40.9,-72.083333,30,15.2,18.5,19.4397742589237,18.5,"paralichthys dentatus_Atl",12598,6.3
"1173875","199105-151-3050","NEFSC_NEUSFall",1991,1991,9,"3050",40.866667,-72.216667,27,15.8,18.6,19.4397742589237,18.6,"stenotomus chrysops_Atl",6935,0.3
"1173884","199105-152-3040","NEFSC_NEUSFall",1991,1991,9,"3040",40.883333,-72.283333,18,18.1,18.8,19.4397742589237,18.8,"paralichthys dentatus_Atl",12598,1.5
"1173885","199105-152-3040","NEFSC_NEUSFall",1991,1991,9,"3040",40.883333,-72.283333,18,18.1,18.8,19.4397742589237,18.8,"stenotomus chrysops_Atl",6935,0.3
"1173893","199105-153-3040","NEFSC_NEUSFall",1991,1991,9,"3040",40.916667,-72.2,16,18.2,18.8,19.4397742589237,18.8,"stenotomus chrysops_Atl",6935,0.2
